Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ChEA_2022	TP53 22573176 ChIP-Seq HFKS Human	14/1039	7.208725e-01	8.965473e-01	0	0	8.763054e-01	2.868087e-01	NPSR1;PTPRN2;NSMCE2;CLTA;WDR72;BACH1;PSMB7;RAD21;MYO6;EPC2;RHPN2;PSMG2;CEP76;TMEM14C
ChEA_2022	IGF1R 20145208 ChIP-Seq DFB Human	1/85	7.299111e-01	9.062654e-01	0	0	7.679746e-01	2.417834e-01	PTPRN2
ChEA_2022	CEBPB 20176806 ChIP-Seq THIOMACROPHAGE Mouse	16/1189	7.328711e-01	9.077856e-01	0	0	8.742024e-01	2.716894e-01	BRD2;EGR2;SCOC;CMAS;GSN;ANXA3;ANAPC11;MYO1E;AZGP1;GRB2;SNRPC;TRIB1;PPIA;MET;ATF3;PTPN2
ChEA_2022	SPI1 26923725 Chip-Seq MACROPHAGESS Mouse	20/1469	7.335889e-01	9.077856e-01	0	0	8.836584e-01	2.737631e-01	DDR1;EPHB6;GSTM3;EGR2;MARCKSL1;SLC44A4;HOMER1;MIF;DUSP6;PARD6B;KRT18;ETNK1;ABI1;CLDN7;CCNL2;SNRPC;TRIB1;CEP76;ATF3;TMED4
ChEA_2022	SMAD2/3 21741376 ChIP-Seq ESCs Human	22/1612	7.378647e-01	9.115523e-01	0	0	8.851923e-01	2.690939e-01	DSP;BRD2;SCOC;SLC44A4;GSN;JUP;DNAH14;HLA-C;VPS13B;KRT10;TMC4;AQP1;ISG20;VIL1;PARD6B;CLDN7;MYH14;NCOA7;RPL15;CCNL2;KPNA5;UBXN4
ChEA_2022	SMC4 20622854 ChIP-Seq HELA Human	21/1544	7.394048e-01	9.119326e-01	0	0	8.822746e-01	2.663673e-01	MAP3K2;UBE2H;GSN;HOMER1;HSPA5;ZFR;ISG15;ARPC4;RPL8;SYTL2;SUMF1;AZGP1;KRT19;SUB1;CLDN7;TAX1BP1;PPFIA1;NFE2L3;GRB2;RAB5A;AP1M2
ChEA_2022	PHC1 16625203 ChIP-ChIP MESCs Mouse	9/700	7.444643e-01	9.153218e-01	0	0	8.362147e-01	2.467589e-01	EFNB2;EGR2;CLDN3;PPP1R10;RHEB;CXCR4;PHLDA2;PCSK5;ATF3
ChEA_2022	NFI 21473784 ChIP-Seq ESCs Mouse	21/1549	7.446267e-01	9.153218e-01	0	0	8.791456e-01	2.592357e-01	HEXIM1;EDN1;ACBD5;VPS13B;KLF4;STK3;EFNB2;GGCT;MYO1D;CLDN4;PRPF18;TMEM43;DAD1;RAD21;EPC2;TRMT11;STX3;ATF3;IER2;FRYL;PTPN2
ChEA_2022	SPI1 20517297 ChIP-Seq HL60 Human	13/990	7.487139e-01	9.176436e-01	0	0	8.529535e-01	2.468433e-01	SCOC;ZNF292;RASEF;SYTL2;HAUS1;ISG20;KRT18;RHEB;RPL7L1;MYH14;RPL15;TRIB1;JUNB
ChEA_2022	STAT5B 24692510 ChIP-Seq Epithelium Mouse Mammary	6/484	7.506755e-01	9.176436e-01	0	0	8.067477e-01	2.313606e-01	EPCAM;ELOVL5;SHROOM3;OSBPL1A;GRHL2;PTPN2
ChEA_2022	SUZ12 20075857 ChIP-Seq MESCs Mouse	51/3611	7.507579e-01	9.176436e-01	0	0	9.100294e-01	2.608800e-01	DDR1;TES;HEXA;RASEF;ICA1;AREG;PCSK5;LAPTM4B;RSPO2;ITGB8;PHLDA2;SOX4;DSP;MYLIP;EDN1;KCNH8;KRT8;DUSP6;CLDN3;ESRP1;CLDN7;TRIB1;SMPDL3A;MET;ATF3;LAMA3;NEDD9;CXCR4;SEZ6L2;EFNB2;EPCAM;MAL2;STX3;AP1M2;EGR2;PTPRN2;GSN;CDKN2A;CAV2;RAB3IP;STARD10;EYA4;ISG15;GRHL2;GGCT;MYO1E;KRT19;KRT18;NFE2L3;FOSB;RAMP1
ChEA_2022	YY1 33199912 ChIP-Seq 293T Human KidneyEmbryo	51/3612	7.514757e-01	9.176436e-01	0	0	9.097175e-01	2.599212e-01	RPL30;C2CD5;RIF1;ZNF292;ZFAND5;BRK1;SMC5;RPL8;DNPH1;HINT3;KPNA5;UBXN4;JUNB;SEC13;ATP6V1G1;RBM18;ZFR;NSMCE2;MIF;SUMF1;PRPF18;AEBP2;RPL7L1;YME1L1;MET;IDI1;LAMA3;TOB1;GMCL1;MTDH;PSMB7;NT5DC1;PARD6B;BCLAF1;ATP5F1A;CCT8;ATG5;ACBD5;PTPRN2;JUP;HSPA5;CDKN2A;DNAH14;ARPC4;ISG20;MYO1E;NDUFAF6;ETNK1;CHMP2B;GOPC;TRMT11
ChEA_2022	GATA3 30127528 ChIP-Seq BE2C Human Brain Neuroblastoma	10/782	7.582236e-01	9.243583e-01	0	0	8.309037e-01	2.299750e-01	EFNB2;KRT19;ELOVL5;KCNH8;PLEKHA5;ICA1;SHROOM3;OSBPL1A;FRYL;ATG5
ChEA_2022	SUZ12 18974828 ChIP-Seq MESCs Mouse	21/1564	7.598991e-01	9.248772e-01	0	0	8.698803e-01	2.388427e-01	EGR2;EDN1;CDKN2B;CDKN2A;CAV2;RASEF;EYA4;THYN1;CXCR4;GRHL2;EFNB2;CLDN3;RSPO2;NFE2L3;MAL2;ITGB8;STX3;PHLDA2;SMPDL3A;ATF3;SOX4
ChEA_2022	E2F1 21310950 ChIP-Seq MCF-7 Human	11/858	7.631851e-01	9.273513e-01	0	0	8.325824e-01	2.250093e-01	PARD6B;SEH1L;ANXA4;EIF2AK1;MYO6;KRT8;UBQLN1;YME1L1;MIF;RHPN2;SOX4
ChEA_2022	PBX1 22567123 ChIP-ChIP OVCAR3 Human	22/1640	7.658389e-01	9.280708e-01	0	0	8.685285e-01	2.317090e-01	ZNF165;EDN1;TES;CMAS;SEH1L;JUP;HSPA5;ANXA4;LAMA3;SPINT2;HLA-A;MEA1;HLA-G;GMCL1;HERPUD1;MYO1D;LAPTM4B;PARD6B;CEACAM6;GRB2;TMEM14C;HMGN1
ChEA_2022	SOX2 22085726 ChIP-Seq NPCs Mouse	19/1430	7.662855e-01	9.280708e-01	0	0	8.608585e-01	2.291609e-01	DDR1;JUP;HSPA5;ARPC5L;TNFRSF11B;SAT1;CPPED1;EFNB2;AHI1;KRT19;BCLAF1;CLDN3;RPL7L1;YME1L1;MYH14;SAMD12;OSBPL1A;MET;HMGN1
ChEA_2022	PHOX2B 30127528 ChIP-Seq BE2C Human Brain Neuroblastoma	10/794	7.743267e-01	9.325962e-01	0	0	8.176669e-01	2.091277e-01	C2CD5;HDAC2;MACC1;PLEKHA5;ICA1;AGR3;NCOA7;LMO7;PSMG2;DUSP6
ChEA_2022	EZH2 27294783 Chip-Seq ESCs Mouse	22/1649	7.744083e-01	9.325962e-01	0	0	8.632941e-01	2.207063e-01	DDR1;DSP;EGR2;EDN1;SEC13;CDKN2A;KCNH8;EYA4;CXCR4;PCSK5;GRHL2;EFNB2;LAPTM4B;KRT19;ESRP1;CLDN7;ITGB8;PRSS2;RAMP1;SMPDL3A;ATF3;SOX4
ChEA_2022	UBF1/2 26484160 Chip-Seq HMEC-DERIVED Human	22/1650	7.753477e-01	9.325962e-01	0	0	8.627161e-01	2.195127e-01	DDR1;EPHB6;EGR2;ACBD5;MARCKSL1;DNAH14;PLEKHA5;ISG15;SPINT2;TOB1;SDCBP2;KIAA1217;LGALS4;NR4A1;MYO1E;PRPF18;ID1;S100A14;JUNB;SMPDL3A;SOX4;TMEM14C
ChEA_2022	PCGF2 27294783 Chip-Seq NPCs Mouse	4/346	7.763233e-01	9.325962e-01	0	0	7.519963e-01	1.903951e-01	VIL1;CXCR4;UBXN4;RAMP1
ChEA_2022	LMO2 26923725 Chip-Seq MACROPHAGESS Mouse	4/346	7.763233e-01	9.325962e-01	0	0	7.519963e-01	1.903951e-01	NR4A1;DAD1;GMCL1;ATG5
ChEA_2022	FOXH1 21741376 ChIP-Seq EPCs Human	21/1586	7.812190e-01	9.351712e-01	0	0	8.566125e-01	2.114974e-01	SEC13;ANXA3;ELOVL5;KCNH8;VPS13B;SMC5;TNFRSF11B;PCSK5;GMCL1;CPPED1;HAUS1;PARD6B;PTDSS1;RAD21;ID1;SPIN1;NCOA7;S100A14;STX3;TRIB1;TMEM14C
ChEA_2022	PRDM16 22522345 ChIP-ChIP PALATE MESENCHYMAL Mouse	1/99	7.824103e-01	9.351712e-01	0	0	6.577940e-01	1.614069e-01	OSBPL1A
ChEA_2022	SUZ12 18692474 ChIP-Seq MEFs Mouse	13/1019	7.835039e-01	9.351712e-01	0	0	8.270820e-01	2.017908e-01	EGR2;EDN1;DTNA;CDKN2A;EYA4;CXCR4;AREG;EFNB2;ID1;NFE2L3;PHLDA2;ATF3;SOX4
ChEA_2022	TBX2 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma	33/2425	7.835218e-01	9.351712e-01	0	0	8.776175e-01	2.141004e-01	HBS1L;PPP1R10;ZNF292;ICA1;BACH1;TOB1;MTDH;ACTG1;EFNB2;BCLAF1;JUNB;IER2;TMED4;MYLIP;SEC13;ACBD5;SUN1;MARCKSL1;RAB3IP;PLEKHA5;SHROOM3;MIF;DUSP6;CPPED1;HAUS1;KIAA1217;KRT19;NDUFAF6;LRATD2;NCOA7;TRIB1;SMPDL3A;ATF3
ChEA_2022	EWS 26573619 Chip-Seq HEK293 Human	8/656	7.867038e-01	9.366897e-01	0	0	7.917446e-01	1.899422e-01	BRD2;MYLIP;EDN1;RBM18;LMO7;RPL15;AREG;RAB5A
ChEA_2022	CTCF 27219007 Chip-Seq ERYTHROID Human	22/1663	7.873256e-01	9.366897e-01	0	0	8.552658e-01	2.045055e-01	GSTM3;BRD2;ACBD5;MARCKSL1;RAB3IP;CXCR4;ISG15;RPL8;DUSP6;HERPUD1;EFNB2;NR4A1;BCLAF1;ODF2L;CDH1;RHEB;RAD21;CLDN7;S100A14;CCNL2;PHLDA2;IER2
ChEA_2022	SMAD4 21741376 ChIP-Seq EPCs Human	21/1603	7.968058e-01	9.457941e-01	0	0	8.466129e-01	1.923032e-01	DDR1;GSTM3;MYLIP;SCOC;TES;ANXA4;KCNH8;DNAH14;RAB3IP;ANXA13;GMCL1;HAUS1;PARD6B;IMMP2L;ETNK1;EPSTI1;NFE2L3;SAMD12;TRIB1;ATF3;TMEM14C
ChEA_2022	MNX1 26342078 ChIP-Seq MIN6-4N Mouse	20/1533	7.975345e-01	9.457941e-01	0	0	8.433112e-01	1.907825e-01	EGR2;PTPRN2;JUP;RIF1;KCNH8;EYA4;F5;AHI1;BCLAF1;HINT3;ESRP1;CLDN7;UBQLN1;ITGB8;TRMT11;PPIA;ATF3;SOX4;TMEM14C;HMGN1
ChEA_2022	WDR5 24793694 ChIP-Seq LNCAP Human	7/592	8.019385e-01	9.494952e-01	0	0	7.673378e-01	1.693693e-01	AZGP1;HEXA;RASEF;PLEKHA5;NEDD9;RAMP1;HLA-E
ChEA_2022	RUNX1 27457419 Chip-Seq LIVER Mouse	19/1475	8.093544e-01	9.567448e-01	0	0	8.321991e-01	1.760254e-01	ACBD5;GSN;RIF1;RBM18;ARPC5L;CXCR4;NEB;SDCBP2;F5;VIL1;PSMB7;PRPF18;ID1;ABI1;YME1L1;EPC2;UBXN4;RAMP1;ATF3
ChEA_2022	CTCF 18555785 ChIP-Seq MESCs Mouse	14/1123	8.168869e-01	9.619349e-01	0	0	8.062866e-01	1.630752e-01	EDN1;UQCRB;PPP1R10;EIF2AK1;RAB3IP;CXCR4;SAT1;MYO1D;PRPF18;RPL7L1;FOSB;STX3;RAMP1;TMED4
ChEA_2022	REST 18959480 ChIP-ChIP MESCs Mouse	22/1701	8.198452e-01	9.619349e-01	0	0	8.341496e-01	1.656953e-01	EDN1;ACBD5;PTPRN2;ANXA4;NEDD9;COBL;WDR72;ARPC4;ETFB;SEZ6L2;BACH1;NR4A1;AHI1;IMMP2L;TMEM43;AEBP2;DAD1;RPL7L1;FOSB;MYH14;EPC2;TMED4
ChEA_2022	SRY 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse	35/2614	8.199754e-01	9.619349e-01	0	0	8.603105e-01	1.707552e-01	RPL30;SLC44A4;PPP1R10;NEDD9;SEZ6L2;MEA1;BACH1;MTDH;RAB25;CAPN7;EPSTI1;MYH14;S100A14;MAP3K2;BRD2;SUN1;GSN;HSPA5;CAV2;ANXA4;ZFR;EYA4;RECQL;DUSP6;ISG20;MYO1D;NR4A1;SH3YL1;KRT19;CLDN4;CLDN3;CLDN7;PLP2;RAMP1;LLGL2
ChEA_2022	NKX2-5 21415370 ChIP-Seq HL-1 Mouse	12/980	8.202380e-01	9.619349e-01	0	0	7.923307e-01	1.570088e-01	UBE2H;ANXA4;RPL7L1;TMEM176A;CHMP2B;LMO7;ETFB;PHLDA2;SEZ6L2;TRIB1;FRYL;HMGN1
ChEA_2022	RAC3 21632823 ChIP-Seq H3396 Human	20/1559	8.202445e-01	9.619349e-01	0	0	8.278787e-01	1.640465e-01	ZNF165;SCOC;SLC44A4;SEH1L;RBM18;ANXA13;ETFB;KLF4;MTDH;NR4A1;IMMP2L;ESRP1;FLOT1;YME1L1;GRB2;CCNL2;KPNA5;SNRPC;TRIB1;CEP76
ChEA_2022	CBX2 27304074 Chip-Seq ESCs Mouse	7/609	8.243928e-01	9.652700e-01	0	0	7.450055e-01	1.438667e-01	EFNB2;IDI1;IMMP2L;UQCRB;CDKN2A;GRHL2;SOX4
ChEA_2022	SMAD2/3 21741376 ChIP-Seq EPCs Human	20/1567	8.268537e-01	9.666221e-01	0	0	8.232346e-01	1.565195e-01	DDR1;GSTM3;SCOC;EDN1;TES;DTNA;ANXA3;RAB3IP;COBL;SMC5;LMO7;HAUS1;AHI1;PARD6B;ETNK1;NCOA7;SAMD12;TRIB1;ATF3;SOX4
ChEA_2022	TP53 22127205 ChIP-Seq IMR90 Human	9/766	8.302125e-01	9.680023e-01	0	0	7.606573e-01	1.415382e-01	ISG20;MYO1E;GSN;AEBP2;SHROOM3;RHPN2;SAMD12;BACH1;ATF3
ChEA_2022	ERA 21632823 ChIP-Seq H3396 Human	20/1574	8.324920e-01	9.680023e-01	0	0	8.192102e-01	1.501871e-01	GSTM3;SEC13;CDKN2B;UBE2H;PTPRN2;GSN;ANXA3;ANXA13;VPS13B;MIF;KLF4;TMC4;SUMF1;MTDH;NR4A1;SUB1;CLDN7;FOSB;GOLGA8A;HMGN1
ChEA_2022	EGR1 19032775 ChIP-ChIP M12 Human	2/210	8.328213e-01	9.680023e-01	0	0	6.183993e-01	1.131276e-01	EGR2;CLDN3
ChEA_2022	SOX9 26525672 Chip-Seq Limbbuds Mouse	12/993	8.332668e-01	9.680023e-01	0	0	7.812882e-01	1.425080e-01	HEXIM1;AHI1;EGR2;BCLAF1;HDAC2;MACC1;EYA4;CXCR4;ITGB8;GOPC;DUSP6;ACTG1
ChEA_2022	RXRA 24833708 ChIP-Seq LIVER Mouse	18/1434	8.356852e-01	9.690848e-01	0	0	8.096173e-01	1.453290e-01	HEXIM1;DDR1;EGR2;PTPRN2;SEH1L;MEA1;TOB1;GRHL2;CPPED1;AHI1;NT5DC1;CLDN3;TMEM43;ETNK1;CHMP2B;NFE2L3;CCNL2;PPIA
ChEA_2022	IRF8 22096565 ChIP-ChIP GC-B Mouse	5/463	8.377224e-01	9.690848e-01	0	0	7.000364e-01	1.239544e-01	ISG20;AEBP2;RAB3IP;EPSTI1;THYN1
ChEA_2022	RARA 24833708 ChIP-Seq LIVER Mouse	18/1437	8.381274e-01	9.690848e-01	0	0	8.077731e-01	1.426407e-01	HEXIM1;DDR1;EGR2;SEC13;MARCKSL1;PTPRN2;SLC44A4;SEH1L;UQCRB;TMC4;GMCL1;CPPED1;EFNB2;VIL1;KRT19;CHMP2B;TRIB1;CDH17
ChEA_2022	GATA3 22897851 ChIP-Seq JUKARTE6-1 Human	20/1587	8.426076e-01	9.727451e-01	0	0	8.118317e-01	1.390294e-01	DDR1;HBS1L;EDN1;MARCKSL1;GSN;UQCRB;RBM18;ZNF292;ZFAND5;NEDD9;WDR72;HLA-G;SDCBP2;STK3;HAUS1;VIL1;SPIN1;GRB2;PPIA;FRYL
ChEA_2022	FLI1 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	18/1446	8.452935e-01	9.743259e-01	0	0	8.022868e-01	1.348414e-01	DDR1;EGR2;SEC13;MARCKSL1;DTNA;SLC44A4;VPS13B;ARPC4;BACH1;TMC4;GMCL1;ACTG1;EFNB2;PRPF18;RHEB;ETNK1;ABI1;CCNL2
ChEA_2022	KLF4 19829295 ChIP-Seq ESCs Human	20/1593	8.471219e-01	9.744736e-01	0	0	8.084674e-01	1.341334e-01	DDR1;EDN1;SUN1;HOMER1;ELOVL5;EYA4;KRT8;ISG15;CPPED1;SYTL2;ISG20;NR4A1;CLDN4;HINT3;EPCAM;SUB1;PPFIA1;MYH14;EPC2;ATF3
ChEA_2022	SPI1 23127762 ChIP-Seq K562 Human	14/1157	8.480554e-01	9.744736e-01	0	0	7.808715e-01	1.286949e-01	PTPRN2;ICA1;EFNB2;AHI1;IMMP2L;KRT18;RHEB;FLOT1;GRB2;OCIAD2;RAB5A;MET;ATG5;LLGL2
ChEA_2022	NR3C1 34362910 ChIP-Seq WistarRat Hippocampus Stress	8/709	8.509887e-01	9.763282e-01	0	0	7.298472e-01	1.177655e-01	PSMB7;DTNA;PRPF18;ARPC5L;NEDD9;SMC5;ARPC4;MTDH
ChEA_2022	SUZ12 18555785 ChIP-Seq MESCs Mouse	10/866	8.550992e-01	9.795255e-01	0	0	7.460399e-01	1.167834e-01	EFNB2;EDN1;KRT19;RASEF;EYA4;CXCR4;PHLDA2;GRHL2;ATF3;SOX4
ChEA_2022	RUNX1 22343733 ChIP-Seq Kasumi1 Human PeriphBlood AML	4/399	8.608501e-01	9.835082e-01	0	0	6.493124e-01	9.728969e-02	GSN;UBXN4;SMPDL3A;SUMF1
ChEA_2022	BCAT 22108803 ChIP-Seq LS180 Human	5/482	8.618145e-01	9.835082e-01	0	0	6.714885e-01	9.986056e-02	EDN1;KLF4;JUNB;TMC4;CPPED1
ChEA_2022	EZH2 27304074 Chip-Seq ESCs Mouse	8/722	8.641502e-01	9.835082e-01	0	0	7.160682e-01	1.045521e-01	EFNB2;DSP;MYLIP;EGR2;ESRP1;RSPO2;CXCR4;GRHL2
ChEA_2022	TET1 21490601 ChIP-Seq MESCs Mouse	20/1618	8.649003e-01	9.835082e-01	0	0	7.947215e-01	1.153467e-01	CDKN2B;SEH1L;JUP;CDKN2A;CAV2;ANXA4;EYA4;SHROOM3;GMCL1;CLDN3;KRT18;PPFIA1;FOSB;PSMG2;PHLDA2;OSBPL1A;CEP76;RAMP1;RAB5A;ATG5
ChEA_2022	NR3C1 34362910 ChIP-Seq WistarRat Hippocampus	7/647	8.673754e-01	9.835082e-01	0	0	6.993760e-01	9.950958e-02	PRPF18;ARPC5L;NEDD9;BRK1;SMC5;LMO7;MTDH
ChEA_2022	TFAP2A 17053090 ChIP-ChIP MCF-7 Human	19/1549	8.674513e-01	9.835082e-01	0	0	7.887358e-01	1.121550e-01	CMAS;DTNA;SEH1L;JUP;LAMA3;RECQL;KRT8;KRT10;ETFB;SYTL2;LGALS4;NR4A1;KRT19;KRT18;MYH14;GRB2;CCNL2;CCT8;OSBPL1A
ChEA_2022	JARID1A 20064375 ChIP-Seq MESCs Mouse	21/1695	8.678795e-01	9.835082e-01	0	0	7.960207e-01	1.127980e-01	SEC13;HSPA5;PPP1R10;YIPF3;RBM18;HEXA;NSMCE2;ARPC5L;VPS13B;ARPC4;SUMF1;PSMB7;HINT3;DAD1;UBQLN1;YME1L1;CCT8;RPL18;SNRPC;ATG5;TMED4
ChEA_2022	NEUROD2 26341353 ChIP-Seq CORTEX Mouse	18/1481	8.709227e-01	9.854477e-01	0	0	7.815929e-01	1.080177e-01	DDR1;IDI1;EGR2;SEH1L;ANXA13;NEB;BACH1;EFNB2;NR4A1;KRT19;CLDN3;RHEB;RPL7L1;SPIN1;RSPO2;NFE2L3;CEP76;LLGL2
ChEA_2022	E2F1 20622854 ChIP-Seq HELA Human	19/1567	8.792992e-01	9.934067e-01	0	0	7.787919e-01	1.001761e-01	DSP;IDI1;SCOC;HDAC2;SLC44A4;JUP;ANXA4;KRT10;TMC4;VIL1;BCLAF1;CEACAM6;NFE2L3;GRB2;NCOA7;RPL15;CCNL2;KPNA5;JUNB
ChEA_2022	RARB 24833708 ChIP-Seq LIVER Mouse	17/1424	8.819882e-01	9.949257e-01	0	0	7.672353e-01	9.634683e-02	DDR1;GSTM3;BRD2;IDI1;EGR2;MARCKSL1;PTPRN2;SLC44A4;VPS13B;TOB1;TMC4;GMCL1;CPPED1;EFNB2;AEBP2;ABI1;GRB2
ChEA_2022	ZNF274 21170338 ChIP-Seq K562 Hela	2/245	8.904183e-01	9.999765e-01	0	0	5.283788e-01	6.132574e-02	DAD1;STX3
ChEA_2022	GABPA 29892750 ChIP-Seq EML Mouse BoneMarrow	2/246	8.917562e-01	9.999765e-01	0	0	5.261862e-01	6.028118e-02	RPL30;PRPF18
ChEA_2022	MTF2 20144788 ChIP-Seq MESCs Mouse	31/2488	9.062717e-01	9.999765e-01	0	0	7.937667e-01	7.811948e-02	RPL30;RASEF;ICA1;CXCR4;TOB1;AREG;EFNB2;RSPO2;MAL2;ITGB8;PHLDA2;SOX4;DSP;EGR2;GSN;CDKN2A;CAV2;RAB3IP;STARD10;EYA4;KRT8;SHROOM3;ISG15;KLF4;CLDN3;KRT18;NFE2L3;TRIB1;RAMP1;ATF3;FRYL
ChEA_2022	ER 23166858 ChIP-Seq MCF-7 Human	7/695	9.089672e-01	9.999765e-01	0	0	6.489435e-01	6.193927e-02	IMMP2L;TMEM43;NSMCE2;ICA1;RSPO2;TRIB1;GRHL2
ChEA_2022	SUZ12 16625203 ChIP-ChIP MESCs Mouse	10/944	9.149708e-01	9.999765e-01	0	0	6.809059e-01	6.050746e-02	EFNB2;EGR2;EDN1;CDKN2A;RHEB;CXCR4;EPC2;PHLDA2;PCSK5;ATF3
ChEA_2022	PBX 27287812 Chip-Seq EMBYONIC-LIMB Mouse	17/1490	9.191410e-01	9.999765e-01	0	0	7.302133e-01	6.156846e-02	DDR1;EDN1;ATP6V1G1;SLC44A4;GSN;TNFRSF11B;MIF;SDCBP2;DUSP6;SYTL2;LGALS4;MYO1E;RAB25;PSMG2;SOX4;AP1M2;FRYL
ChEA_2022	EED 16625203 ChIP-ChIP MESCs Mouse	6/628	9.200739e-01	9.999765e-01	0	0	6.153308e-01	5.125783e-02	EFNB2;CLDN3;CDKN2A;CXCR4;PHLDA2;ATF3
ChEA_2022	OCT4 18555785 Chip-Seq ESCs Mouse	17/1492	9.200966e-01	9.999765e-01	0	0	7.291431e-01	6.072053e-02	GSN;RIF1;RBM18;CXCR4;NEB;F5;VIL1;PSMB7;PARD6B;PRPF18;ESRP1;ABI1;YME1L1;EPC2;UBXN4;RAMP1;ATF3
ChEA_2022	MYCN 21190229 ChIP-Seq SHEP-21N Human	2/271	9.206553e-01	9.999765e-01	0	0	4.766707e-01	3.940615e-02	CAPN7;ANAPC11
ChEA_2022	TAL1 22897851 ChIP-Seq JUKARTE6-1 Human	18/1569	9.209024e-01	9.999765e-01	0	0	7.336887e-01	6.045685e-02	MAP3K2;HBS1L;SEC13;DTNA;SEH1L;KRT8;THYN1;SMC5;LMO7;HLA-G;GMCL1;TMEM43;AGR3;GRB2;UBXN4;TRIB1;PPIA;FRYL
ChEA_2022	EBF1 22473956 ChIP-Seq BONE MARROW Mouse	17/1502	9.247362e-01	9.999765e-01	0	0	7.238356e-01	5.663782e-02	CDKN2B;GSN;RIF1;RBM18;CXCR4;NEB;F5;VIL1;PSMB7;PARD6B;PRPF18;ABI1;YME1L1;EPC2;UBXN4;RAMP1;ATF3
ChEA_2022	EBF1 22473956 ChIP-Seq LYMPHODE Mouse	17/1505	9.260837e-01	9.999765e-01	0	0	7.222572e-01	5.546260e-02	ACBD5;GSN;RIF1;RBM18;CXCR4;NEB;F5;VIL1;PSMB7;PARD6B;PRPF18;ABI1;YME1L1;EPC2;UBXN4;RAMP1;ATF3
ChEA_2022	SOX2 18555785 Chip-Seq ESCs Mouse	17/1508	9.274112e-01	9.999765e-01	0	0	7.206852e-01	5.430958e-02	GSN;RIF1;RBM18;CXCR4;F5;VIL1;PSMB7;PARD6B;ODF2L;PRPF18;ID1;ABI1;YME1L1;EPC2;UBXN4;RAMP1;ATF3
ChEA_2022	PU1 27457419 Chip-Seq LIVER Mouse	17/1510	9.282851e-01	9.999765e-01	0	0	7.196407e-01	5.355306e-02	ACBD5;GSN;RBM18;ARPC5L;CXCR4;F5;VIL1;PSMB7;PARD6B;PRPF18;ID1;ABI1;YME1L1;EPC2;UBXN4;RAMP1;ATF3
ChEA_2022	VDR 20736230 ChIP-Seq LYMPHOBLASTOID Human	3/381	9.322961e-01	9.999765e-01	0	0	5.076474e-01	3.558854e-02	ELOVL5;ATG5;SUMF1
ChEA_2022	RBPJ 21746931 ChIP-Seq IB4-LCL Human	17/1523	9.337544e-01	9.999765e-01	0	0	7.129192e-01	4.886481e-02	ELOVL5;ZNF292;VPS13B;NEDD9;SHROOM3;BRK1;KRT10;SUMF1;HAUS1;VIL1;SH3YL1;AZGP1;RPL7L1;EPG5;UBXN4;TRIB1;TMED4
ChEA_2022	GATA1 22383799 ChIP-Seq G1ME Mouse	18/1606	9.365269e-01	9.999765e-01	0	0	7.151327e-01	4.689629e-02	UBE2H;SUN1;ELOVL5;EIF2AK1;STARD10;ZFAND5;BACH1;MYO1E;NT5DC1;BCLAF1;HINT3;GRB2;PSMG2;RAMP1;SOX4;AP1M2;FRYL;TMEM14C
ChEA_2022	SUZ12 18692474 ChIP-Seq MESCs Mouse	17/1531	9.369430e-01	9.999765e-01	0	0	7.088402e-01	4.616874e-02	EGR2;EDN1;DTNA;GSN;CDKN2A;RASEF;EYA4;CXCR4;AREG;GRHL2;EFNB2;ID1;RSPO2;NFE2L3;PHLDA2;ATF3;SOX4
ChEA_2022	P300 27058665 Chip-Seq ZR-75-30cells Human	19/1689	9.392298e-01	9.999765e-01	0	0	7.170449e-01	4.495518e-02	EGR2;SUN1;MARCKSL1;TES;HSPA5;KCNH8;KRT8;IFI6;NEDD9;ISG15;KIAA1217;EFNB2;MYO1E;KRT19;CCNL2;STX3;PPIA;ATF3;FRYL
ChEA_2022	REST 21632747 ChIP-Seq MESCs Mouse	20/1765	9.394079e-01	9.999765e-01	0	0	7.218620e-01	4.512037e-02	EDN1;CDKN2B;PTPRN2;ANXA4;KCNH8;ARHGEF38;KRT10;SEZ6L2;CPPED1;MYO1D;NR4A1;AHI1;TMEM43;ETNK1;FOSB;MYH14;EPC2;RHPN2;ATF3;SOX4
ChEA_2022	GATA2 21571218 ChIP-Seq MEGAKARYOCYTES Human	9/911	9.402757e-01	9.999765e-01	0	0	6.334909e-01	3.901176e-02	PTPRN2;EPCAM;ELOVL5;ZNF292;ZFR;IFI6;SMC5;TRIB1;PCSK5
ChEA_2022	CEBPB 26923725 Chip-Seq HEMANGIOBLAST Mouse	4/486	9.408710e-01	9.999765e-01	0	0	5.297142e-01	3.228570e-02	EFNB2;SHROOM3;SMC5;TRIB1
ChEA_2022	SPI1 26923725 Chip-Seq HPCs Mouse	16/1473	9.439615e-01	9.999765e-01	0	0	6.930105e-01	3.996588e-02	GSTM3;SUN1;UQCRB;RIF1;ANXA4;ARPC4;MIF;DUSP6;NT5DC1;CAPN7;ETNK1;CCNL2;SAMD12;MET;LLGL2;HMGN1
